module_progress_id,employee_id,course_id,module_id,is_completed,completed_at
f12be04d-fd2e-4eae-b94a-35a4dc7ede82,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,6d03ee0a-7bed-45e0-ac24-0e1e3e7c550c,0ca9f6eb-5142-4d91-9244-d5bf782181f9,False,
e6c93017-c192-4483-9c41-9f1bfa2c3c4b,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,4ac123bc-9c78-49a2-92ea-09caa879f7ed,e955b371-face-4719-b4b6-ab9aaf17c2f3,False,
a6456fc3-77a6-40a3-8b26-d93e3716ae70,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,3889d9af-c802-4662-85d9-34efb90fbab7,982cd956-5546-4a8b-983e-4389d18a748d,False,
81620431-e449-473b-8d40-9984e5db0950,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,cd86eecb-e99d-40c5-b43f-788d0624f4c7,442684f4-a702-47ad-8bca-de670700f480,False,
51a7cee7-24e2-4047-ba73-64e04c7be3f6,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,6d03ee0a-7bed-45e0-ac24-0e1e3e7c550c,ff5ffa5b-de10-48fb-95e8-9800f3bc29d8,False,
f14d036a-4cba-417f-9efa-3a921d20f881,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,e9d59f32-82b4-4acc-b92a-158c490c6c2f,f8af3615-bdfe-46d0-afea-5bc72ccd7a06,False,
4eb71104-1510-4aa5-bead-6dbd30236ab8,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,e89339c8-71fc-43bb-a490-2dd1075b789e,2de1dfbe-7625-4805-8ea3-d1d8a0ad7779,True,2024-08-31 04:52:55
d4db5921-814a-4623-9509-d2f6bb1a96d3,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,cadf6033-27aa-4d77-9e4d-18a6f3451d57,d6db876f-482c-43df-93c5-9e1506a2e798,True,2024-01-12 05:36:26
a58cfd42-1dc7-4395-80be-258e6a8fffad,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,1287d329-5cd7-4a91-915c-bb9a27ccbad7,aa2ccf80-9e31-42b8-b7f0-5c7e5c465471,True,2024-02-11 15:13:21
c8cbd72c-9a69-49e8-adef-1d8c8a7cde63,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,902e7df8-eaa7-401e-ae0c-7954f1efed2f,9d192f4f-1dc9-42b9-acac-f0548ee56c11,True,2024-05-27 22:42:09
d7ea6cf7-81d9-472c-8a0b-bb5299f2296b,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,9fd1bbec-8457-4a59-ae1b-21d3332242b1,d94eeb98-8a60-46cb-91b7-cff131be0151,False,
e320e967-f130-4031-8cf3-50faf7a7da35,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,4ac123bc-9c78-49a2-92ea-09caa879f7ed,6bde1867-59c1-4a9b-949b-0c42a566c933,False,
f751befe-5e5f-4c0b-b807-e894005e12d6,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,9fd1bbec-8457-4a59-ae1b-21d3332242b1,a815e267-d897-47e1-b34c-64980e7fc7f7,True,2024-01-23 14:48:56
e59dc563-7194-4505-a893-60092caaef4b,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,8152a3c7-6230-4fd1-9945-df022b53b5e2,6c49e019-e073-496c-9576-38c84417db62,True,2024-07-19 06:05:40
d9d1fcaa-0b0c-4742-9df2-ef5e98f2d2d1,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,cd86eecb-e99d-40c5-b43f-788d0624f4c7,4496db6f-df9a-4101-8a2f-deace112fc0b,False,
4dee5f91-447d-4812-8cc1-848beee888f3,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,eb937e20-4a35-4b84-af3a-9c432a68e35c,07600c48-17c6-42e7-9255-acc57e072940,False,
dcbbf965-9ab0-43b4-8830-f08eca9ecefc,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,c6b31f69-5e14-4ba4-b83b-e799ec1196ca,3e8c05ca-1e1c-428b-a4db-fdafe59d38da,True,2024-07-23 07:40:07
a3ae1984-47fc-4f05-b84c-de509e3d2a65,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,cb7009cb-1c14-48d4-949d-424dbd672a55,2ab6b9e7-9bee-48f4-a3e9-4499357b83bd,False,
d129c31e-07d1-4781-94a2-5fdffe1c3ec8,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,e89339c8-71fc-43bb-a490-2dd1075b789e,766e10f6-8cb6-4dfd-98eb-176217def4b5,False,
509730b6-c46b-4d83-afe5-5e7e62ccfcb2,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,c6b31f69-5e14-4ba4-b83b-e799ec1196ca,d96a2a6b-8590-4fde-a727-aef03c542750,False,
e167b44a-7649-4af1-99c0-45f24b5e5425,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,f02f9746-ea64-44fa-8dea-64041352a03b,ea7670ce-6d92-45c9-bfb1-abfd9f104318,False,
4949a4dc-705b-479c-a849-31cb7cbbd9f7,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,9fd1bbec-8457-4a59-ae1b-21d3332242b1,cec1e7c1-770e-4c09-9f9d-171ca28e1152,True,2024-02-19 01:59:32
cf9ca1c7-9887-4765-85cd-c5abdaeb56da,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,e9d59f32-82b4-4acc-b92a-158c490c6c2f,bcfe94c9-0cff-4cbc-9e45-b67f4b452c3e,False,
976ee03c-e747-49a7-bc52-5ea1f7f97956,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,902e7df8-eaa7-401e-ae0c-7954f1efed2f,412bc1fa-3b42-491e-b66a-c58433cf33dd,False,
768b27fa-7227-4201-a3ba-4f478e1879b9,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,0a05660b-4b10-4097-86c7-f7bbec517ede,ee0e9e86-221c-4bb2-b49a-8d452a47173a,False,
23a0e3de-cc91-469d-9c0c-773136b3e0de,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,b6c54d38-1ba1-4880-a538-3df20f1ad26b,82838441-2666-4e76-a9d5-da45c039df79,False,
4632c8c2-797d-464c-9383-e270c554dcc7,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,4ac123bc-9c78-49a2-92ea-09caa879f7ed,433b1d4d-44ea-4d55-8492-bb92b3d6b27c,False,
bf32fc90-9289-4c6d-b137-fd8231a4f37d,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,cb7009cb-1c14-48d4-949d-424dbd672a55,776ef8cd-2426-43f3-ba6d-5f405129d630,False,
56881e99-909a-40f5-ad5a-5ba772bdc516,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,8152a3c7-6230-4fd1-9945-df022b53b5e2,8c6cf9fc-0178-4591-a4be-41916e799642,True,2024-01-23 04:29:33
d9000515-e837-40a0-b6a0-fd7fd1365466,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,c55e2baa-e2f1-451f-be01-3616d99e9b3d,7b0d4ae9-72f2-4ee6-b3f0-3cd0871fefc8,True,2024-05-07 01:08:14
61786cac-9e2e-4c18-bd39-b3481ce0040a,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,3889d9af-c802-4662-85d9-34efb90fbab7,30e780bd-5c91-4c24-a5dc-b6278f811e15,True,2024-08-09 16:49:42
3cc231a8-4392-475a-a7dc-0fcf89a177c0,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,cd86eecb-e99d-40c5-b43f-788d0624f4c7,2d66d893-98b8-4778-90d0-11dbc7912b33,False,
ea518804-fb7c-47b4-ba17-2d59f4c5ef47,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,eb937e20-4a35-4b84-af3a-9c432a68e35c,ffa65ef1-89ba-4fb4-94f5-c1109d57b5a9,True,2024-08-15 21:52:57
2bffb2a6-a17c-4649-82d9-9e34655519de,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,e9d59f32-82b4-4acc-b92a-158c490c6c2f,bd9c5069-9832-4ea4-b48b-52a91aca8689,False,
6fe0b059-aac4-4d80-a663-c6a5d91d7900,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,d8cf8c50-c44f-4126-a3bc-59e098607965,1dd30af9-5fcb-4c99-89a8-86231422d81b,False,
3c7b2936-aa99-426a-9040-60c9f0dec6ce,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,e9d59f32-82b4-4acc-b92a-158c490c6c2f,ff51d001-94ef-4452-80fb-77319061716a,False,
480a3040-33c7-4463-80a5-70f659b50080,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,d8cf8c50-c44f-4126-a3bc-59e098607965,8f1bfa96-bc01-47d4-b146-ce3444f8bbee,True,2024-07-07 20:17:24
f7c19208-0b62-43b0-8a70-441f2ec3667d,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,6d03ee0a-7bed-45e0-ac24-0e1e3e7c550c,4954524f-b208-4c37-ab9a-c2c9310989d9,True,2024-01-02 20:23:53
861991c6-464f-4e61-89db-52e13ff89d91,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,dbee22e0-b97f-4bef-95e3-346a30a979f3,b180bf73-5908-4e09-8902-4e67aa3d7428,True,2024-07-13 00:40:07
f513ead8-d679-43bf-9e8a-ada811d6a323,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,eb937e20-4a35-4b84-af3a-9c432a68e35c,f35478ae-8f8b-47c0-8aa6-c6f7b5a5da28,True,2024-09-04 20:46:26
5c3fdd10-3da1-4c3b-9f26-beda5bdeade3,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,e9d59f32-82b4-4acc-b92a-158c490c6c2f,0dd3a0bf-b16c-4a1c-bfd7-109396966d6b,True,2024-09-14 20:54:08
b41a5513-cc77-4eec-96a5-43263406b817,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,3889d9af-c802-4662-85d9-34efb90fbab7,15274260-1ecf-4cb2-b287-6a76c0e0da4c,False,
750f17df-5675-4045-a8a9-bd0848cd2cb1,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,cadf6033-27aa-4d77-9e4d-18a6f3451d57,76301ccf-1f39-4fd9-be78-c07003c903d8,True,2024-02-28 03:32:56
73459342-ac15-4fd2-b5e0-7633158522ea,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,c55e2baa-e2f1-451f-be01-3616d99e9b3d,5dfc0647-c98b-49a2-9a8c-10081fc68e51,False,
6404c267-cb41-4f7e-b95b-76be9b6f8469,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,902e7df8-eaa7-401e-ae0c-7954f1efed2f,8fc75737-98e2-4155-a36b-8a180f3f7b47,False,
355b5998-fbdc-4872-b18a-3193ef442f70,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,c6b31f69-5e14-4ba4-b83b-e799ec1196ca,fc445de9-28f2-40f6-b856-2d9900163878,False,
f77a5b0d-119c-41c4-b9ea-1aa3118880e6,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,902e7df8-eaa7-401e-ae0c-7954f1efed2f,23f1fa64-0dd3-441a-b271-6a4f1b8a0914,False,
3d09bac0-d100-49b2-9366-2f58274a42d6,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,c55e2baa-e2f1-451f-be01-3616d99e9b3d,a9153add-b1c7-4e3f-866e-9b4ea98a4587,False,
f4c785cf-62f6-49ab-bb98-c8ea4b31463a,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,cadf6033-27aa-4d77-9e4d-18a6f3451d57,725e1012-6ef2-47c4-8178-3d3a86bff507,False,
2d720cdf-e3f9-436e-8ca6-d75e233776eb,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,c6b31f69-5e14-4ba4-b83b-e799ec1196ca,d35ef2c4-e408-4771-b44d-c7ccb058e573,True,2024-05-15 21:19:36
663f7ecb-b3be-4c8a-a22d-0546514e788f,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,c6b31f69-5e14-4ba4-b83b-e799ec1196ca,5ee1e961-40e1-4115-a929-e9fb262c7b4a,True,2024-05-30 22:29:07
3a43344b-1174-4e54-a1de-7d15140d02d4,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,c6b31f69-5e14-4ba4-b83b-e799ec1196ca,9e1d8ba7-f309-4e09-8d53-a5b51b19024d,False,
e2f13c70-2032-4ed7-86b8-d3e75dd71907,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,4ac123bc-9c78-49a2-92ea-09caa879f7ed,10ab8866-0091-4ed9-b678-624c8bd5ff32,False,
96b46e96-4f10-4565-8853-b2beb964607d,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,cd86eecb-e99d-40c5-b43f-788d0624f4c7,a4532f3a-514b-4274-8e3c-3657bf6c0bcb,True,2024-08-24 03:31:15
c2ec4a45-90c3-4ceb-ab0e-a0b609968417,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,1287d329-5cd7-4a91-915c-bb9a27ccbad7,25352e0e-4d20-434a-8be8-6cf4c1f25605,True,2024-05-24 23:11:24
5a8bd9bb-c3ee-43d7-bf21-749439f8c9af,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,1287d329-5cd7-4a91-915c-bb9a27ccbad7,3fb8ced2-c6e2-4383-a6cb-124a066a0bca,False,
bc7e74b1-8d02-4906-bf96-9bc25387208d,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,1287d329-5cd7-4a91-915c-bb9a27ccbad7,f5f0720e-cbb1-4ef1-98d1-1c9d5187d566,True,2024-08-18 04:43:22
a4424af0-80f6-4db3-be03-79e07f498411,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,cadf6033-27aa-4d77-9e4d-18a6f3451d57,20d6b74b-0faf-4a38-91db-47b18fa6380f,False,
e3941cef-c148-4087-8ee0-b0b39d6985cd,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,cadf6033-27aa-4d77-9e4d-18a6f3451d57,cf20e6ae-55de-4ac9-bb3d-f1e04f47c631,False,
1edc86b5-4711-4b0a-8cea-85b9cafc6eec,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,902e7df8-eaa7-401e-ae0c-7954f1efed2f,9925e132-95fc-4e09-b42e-d8c9d3c53deb,True,2024-03-12 09:20:34
c8dfcab4-5e03-4726-b563-46c1b4f630c2,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,902e7df8-eaa7-401e-ae0c-7954f1efed2f,d5bc678c-11ed-44fe-8005-0f00c1ff925e,False,
57ac953c-b070-40fb-bb53-b849a28d25dd,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,9fd1bbec-8457-4a59-ae1b-21d3332242b1,50d1a664-ad5d-4fb4-9ba9-395ac7f03f60,True,2024-03-29 16:44:25
b7e1d72a-08d6-4104-b99c-1d54ad1c6420,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,c55e2baa-e2f1-451f-be01-3616d99e9b3d,5f28229a-2287-4abb-9b41-9626e7176688,True,2024-03-09 06:51:10
6cf7216e-8337-4e13-8636-1ded87208f98,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,8152a3c7-6230-4fd1-9945-df022b53b5e2,42a6fe3d-aa58-49a7-ad3d-b5ff4b62e690,False,
244ff3a1-f5c1-4bbd-bf03-1cf66752667d,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,cadf6033-27aa-4d77-9e4d-18a6f3451d57,0f0eaf86-c8ac-47cb-a7e1-27422fba033b,True,2024-08-19 00:40:57
bec0e8cf-459b-4024-a76a-75b589b2cffc,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,4ac123bc-9c78-49a2-92ea-09caa879f7ed,cf872835-bf58-4861-ad33-cf0be3b16999,False,
d07bef75-5315-4412-b256-721ad07286cc,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,dbee22e0-b97f-4bef-95e3-346a30a979f3,f13fc344-5ed4-461d-91cd-91f18e17a54b,True,2024-02-23 00:21:27
28474de1-e872-4f15-97b9-48a9ca645a1c,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,9fd1bbec-8457-4a59-ae1b-21d3332242b1,05f1b971-0fd7-4bea-b615-7175e6a355c7,False,
5183b1a8-58a6-49ad-8d5c-d9f423bb66c9,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,f02f9746-ea64-44fa-8dea-64041352a03b,927f077a-1d25-4384-96de-a4e845133867,True,2024-08-24 17:06:41
1c900fa4-17ce-4740-8afe-793475c8001e,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,b6c54d38-1ba1-4880-a538-3df20f1ad26b,ea2935da-e59c-466f-baf6-387da6d4a43c,False,
deafc529-dcc1-4147-8539-62c7f9411a26,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,b6c54d38-1ba1-4880-a538-3df20f1ad26b,2b907a10-b287-4344-a926-4b1c9989867b,False,
6c589efa-5d5b-485b-b9fc-c95352eef97c,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,eb937e20-4a35-4b84-af3a-9c432a68e35c,fd2590a6-83f5-4aa6-bc14-b4bd7457cc6c,True,2024-06-08 03:03:13
28b7e690-be89-40c3-959e-d6920cf9b843,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,f02f9746-ea64-44fa-8dea-64041352a03b,20057450-2f9e-478b-aa3e-06d40486925c,False,
b558ee8e-bf89-46c8-b703-6d8d964807cd,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,b6c54d38-1ba1-4880-a538-3df20f1ad26b,e365206c-5bcf-489a-99e7-fd145893d9ad,True,2024-08-16 06:58:05
d2808e8d-64e4-4871-88ad-19ae4456439a,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,cb7009cb-1c14-48d4-949d-424dbd672a55,47c64820-1a34-40f7-ab41-7f820871f817,True,2024-01-26 19:53:03
b059ca25-f2b3-49d9-9a19-266b3f09430c,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,e89339c8-71fc-43bb-a490-2dd1075b789e,67237334-9a64-4220-b6be-9b6f572d3520,True,2024-02-06 09:53:24
f4cc7ffd-4546-4f03-a148-f3ac2fb30618,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,1287d329-5cd7-4a91-915c-bb9a27ccbad7,fb6195b4-a477-4c3b-8f6c-9e68f16b14b0,True,2024-06-19 08:10:17
db190bf9-45c6-4c43-a3f7-2d44c19b4fda,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,3889d9af-c802-4662-85d9-34efb90fbab7,ed2ba40a-c44c-40fb-8bc8-384839d1b212,False,
7227c885-5e19-4886-8538-fea542b28131,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,4ac123bc-9c78-49a2-92ea-09caa879f7ed,3f8c66ca-e074-4420-a61a-5c8c502196fb,False,
0acaca41-56d1-4092-acdd-809fee8d1798,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,dbee22e0-b97f-4bef-95e3-346a30a979f3,84f6d288-9990-4a5c-8644-68302a6c9217,False,
7f21b5c2-3dcb-4be8-a9a1-4f34f8c7635d,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,d8cf8c50-c44f-4126-a3bc-59e098607965,9085a2fe-ce73-495c-b896-1d7ff3e19440,True,2024-07-04 10:24:47
1722e3af-ae5e-4cd3-8ef8-fd2cd1aaf234,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,0a05660b-4b10-4097-86c7-f7bbec517ede,6c4e2fd8-7d19-4da1-9a8a-d3ea2071ce48,False,
d262fb70-f7c4-4c54-b1b4-a56dbc7e44bb,33d7361c-47af-44e2-8f25-f08e1bb8f5fe,1287d329-5cd7-4a91-915c-bb9a27ccbad7,b487169e-23aa-4f99-b98b-b4b72485f4b4,True,2024-03-15 22:40:08
ef843135-4d97-415d-85de-bf1b50fc8913,cc58a139-0f3e-4eb2-abf3-b75ec051236e,e89339c8-71fc-43bb-a490-2dd1075b789e,f0b944df-19d4-4f32-94e5-6014400057e0,True,2024-09-23 20:58:57
1429c8fe-a5de-43a3-93ca-9d150670542a,cc58a139-0f3e-4eb2-abf3-b75ec051236e,6d03ee0a-7bed-45e0-ac24-0e1e3e7c550c,479179ef-575d-4f3b-8276-23c2451dc75d,True,2024-01-17 18:16:21
b935effe-1155-4474-9524-a6f754fdd3e3,cc58a139-0f3e-4eb2-abf3-b75ec051236e,eb937e20-4a35-4b84-af3a-9c432a68e35c,8911e8c3-5a05-4d02-b00b-0701f9e180b4,False,
c0948aa1-997a-45aa-815e-c6da5fb1c970,cc58a139-0f3e-4eb2-abf3-b75ec051236e,cb7009cb-1c14-48d4-949d-424dbd672a55,1957408a-3c4e-4b3b-bf0e-431c7acaaf70,False,
442bcaac-7c7b-40c8-9950-03e44fb685f9,cc58a139-0f3e-4eb2-abf3-b75ec051236e,9fd1bbec-8457-4a59-ae1b-21d3332242b1,955bbaab-7879-433f-8a56-59a758328320,True,2024-02-02 00:45:46
37739ce4-d8bb-44b1-8b2e-aa3f9d16ebd8,cc58a139-0f3e-4eb2-abf3-b75ec051236e,cd86eecb-e99d-40c5-b43f-788d0624f4c7,81916c21-00d9-4256-b7e8-2c8132b193d5,False,
1129ef95-bf0f-4a84-a7db-1a680a0e1294,cc58a139-0f3e-4eb2-abf3-b75ec051236e,d8cf8c50-c44f-4126-a3bc-59e098607965,c92cb1a9-24f7-4e8d-95e5-3c03ce05f2b6,True,2024-10-02 13:35:27
d5ea8b7b-1c02-48de-a975-225766cc7d06,cc58a139-0f3e-4eb2-abf3-b75ec051236e,cadf6033-27aa-4d77-9e4d-18a6f3451d57,e4e2f0c3-77a2-4809-89c4-94071b652547,False,
7961fdfd-5c56-4583-aa5b-d0d1bfced013,cc58a139-0f3e-4eb2-abf3-b75ec051236e,cadf6033-27aa-4d77-9e4d-18a6f3451d57,ed1473dd-ca52-4899-bcb3-95ac976064b2,True,2024-08-23 16:33:32
21f96326-dba3-4f03-875b-7915933281c8,cc58a139-0f3e-4eb2-abf3-b75ec051236e,f02f9746-ea64-44fa-8dea-64041352a03b,e91c4c18-7330-4145-bc01-861773d7c85f,False,
0901de0a-6be8-42cd-b1a4-ca5f4387bb83,cc58a139-0f3e-4eb2-abf3-b75ec051236e,c55e2baa-e2f1-451f-be01-3616d99e9b3d,87dbb6ae-5691-4dc3-bff8-927b03490115,True,2024-05-14 18:35:21
9072a41a-3bfc-471e-bb06-7930cc8b38c2,cc58a139-0f3e-4eb2-abf3-b75ec051236e,0a05660b-4b10-4097-86c7-f7bbec517ede,f01770a4-11ef-49de-80cb-1f4f602e68b7,True,2024-05-17 14:20:23
ef7fc431-3986-4d45-88c2-7bda52f1fbd7,cc58a139-0f3e-4eb2-abf3-b75ec051236e,8152a3c7-6230-4fd1-9945-df022b53b5e2,d48a0e99-03f8-47f2-88b1-c4c62cc8e192,False,
a1a0004e-6bbf-4fa2-b1ae-86f1605a25b4,cc58a139-0f3e-4eb2-abf3-b75ec051236e,f02f9746-ea64-44fa-8dea-64041352a03b,61a96b86-d879-4490-8fe2-4d5684f3b9f5,True,2024-01-16 04:40:08
19bba600-2428-4c0e-8457-872704ccd96b,cc58a139-0f3e-4eb2-abf3-b75ec051236e,e9d59f32-82b4-4acc-b92a-158c490c6c2f,978a5846-edeb-4644-9480-1c315a93ab7f,True,2024-09-21 15:48:32
49cc1bb9-f707-4ba9-8c8c-083f0f7c83e8,cc58a139-0f3e-4eb2-abf3-b75ec051236e,9fd1bbec-8457-4a59-ae1b-21d3332242b1,6444d06f-1af3-4d00-ae4e-a34c8019c90f,True,2024-09-07 21:51:36
